Iron, Fe;Carbon, C;Sulfur, S;Silicon, Si;Phosphorous, P;Manganese, Mn;Chromium, Cr;Nickel, Ni;Molybdenum, Mo;Copper, Cu;Density;Hardness, Vickers;Thermal Conductivity;Specific Heat Capacity;CTE, linear;Electrical Resistivity;Elongation at Break;Bulk Modulus;Modulus of Elasticity;Shear Modulus;Poissons Ratio;Tensile Strength, Yield;Tensile Strength, Ultimate
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;319.0;44.5;0.475;11.3;2.45e-05;19.5;160.0;205.0;80.0;0.29;670.0;1050.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;319.0;46.6;0.475;NA;2.34e-05;18.2;160.0;205.0;80.0;0.29;924.0;1025.0
96.16;0.2;0.05;0.325;0.04;1.05;0.55;0.5;0.0;0.30000000000000004;7.8;NA;NA;NA;NA;NA;16.0;NA;NA;NA;NA;345.0;NA
96.0;0.16499999999999998;0.04;0.275;0.035;0.575;1.025;1.35;0.525;0.0;7.85;NA;46.6;0.452;NA;NA;16.0;160.0;205.0;80.0;0.29;620.0;793.0
97.4625;0.225;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;455.0;46.6;0.475;NA;2.34e-05;13.3;160.0;205.0;80.0;0.29;1093.0;1510.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;241.0;46.6;0.475;NA;2.34e-05;22.7;160.0;205.0;80.0;0.29;605.0;800.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;319.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;814.0;1000.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;284.0;44.5;0.475;12.3;2.48e-05;19.7;159.0;200.0;78.0;0.29;786.0;924.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;269.0;44.5;0.475;10.4;2.48e-05;21.7;159.0;200.0;78.0;0.29;731.0;855.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;384.0;44.5;0.475;11.3;2.48e-05;12.2;159.0;200.0;78.0;0.29;862.0;1282.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;170.0;46.6;0.475;NA;2.34e-05;28.5;160.0;205.0;80.0;0.29;360.0;565.0
97.15575;0.45499999999999996;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;220.0;NA;NA;NA;NA;NA;160.0;NA;80.0;NA;NA;NA
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;19.5;160.0;205.0;80.0;0.29;910.0;972.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;232.0;46.6;0.475;NA;2.34e-05;19.0;160.0;205.0;80.0;0.29;717.0;848.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;261.0;46.6;0.475;NA;2.34e-05;20.5;160.0;205.0;80.0;0.29;670.0;855.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;14.8;160.0;200.0;80.0;0.29;951.0;1169.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;247.0;44.5;0.475;11.3;2.45e-05;20.8;160.0;205.0;80.0;0.29;460.0;793.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;368.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;11.0;160.0;205.0;80.0;0.29;1035.0;1296.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;931.0;1193.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;765.0;958.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;211.0;46.6;0.475;11.2;2.34e-05;25.2;160.0;205.0;80.0;0.29;425.0;655.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;228.0;46.6;0.475;11.2;2.34e-05;23.0;160.0;205.0;80.0;0.29;565.0;738.0
0.0;0.1;0.013;0.4;0.013;1.6;29.0;9.0;0.4;0.2;7.7;225.0;21.0;NA;15.0;NA;25.0;NA;NA;NA;NA;520.0;730.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;247.0;44.5;0.475;11.3;2.45e-05;20.8;160.0;205.0;80.0;0.29;460.0;793.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;384.0;44.5;0.475;11.3;2.48e-05;12.2;159.0;200.0;78.0;0.29;862.0;1282.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;411.0;44.5;0.475;11.3;2.45e-05;13.9;160.0;205.0;80.0;0.29;1035.0;1295.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;292.0;44.5;0.475;10.4;2.48e-05;20.0;159.0;200.0;78.0;0.29;883.0;958.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;531.0;44.5;0.475;11.3;2.48e-05;12.0;160.0;196.0;75.0;0.3;1550.0;1855.0
97.4325;0.20500000000000002;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.25;0.0;7.85;217.0;46.6;0.475;NA;3e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;350.0;46.6;0.475;NA;2.34e-05;15.7;160.0;205.0;80.0;0.29;1060.0;1180.0
0.0;0.02;0.015;0.2;0.02;2.0;23.0;12.0;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.0;0.028;0.0;0.8;0.0;1.15;19.2;10.1;0.0;0.0;NA;NA;NA;NA;NA;NA;44.0;NA;NA;NA;NA;372.0;568.0
96.0;0.16499999999999998;0.04;0.275;0.035;0.575;1.025;1.35;0.525;0.0;7.85;278.0;46.6;0.452;NA;NA;18.0;160.0;205.0;80.0;0.29;690.0;828.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;339.0;51.9;0.472;11.5;1.74e-05;16.0;160.0;200.0;80.0;0.29;848.0;1089.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;349.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.5175;0.17;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;261.0;46.6;0.475;NA;2.34e-05;19.0;160.0;205.0;80.0;0.29;625.0;834.0
95.75;0.405;0.0;0.25;0.0;0.7;0.8;1.825;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;196.0;46.6;0.475;11.2;2.34e-05;24.5;160.0;205.0;80.0;0.29;385.0;635.0
97.35;0.2;0.05;0.22499999999999998;0.04;1.0;0.55;0.375;0.0;0.30000000000000004;7.75;NA;NA;NA;NA;NA;18.0;NA;205.0;80.0;0.28;345.0;NA
96.755;0.24;0.04;0.325;0.035;1.6;0.25;0.5;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;310.0;585.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;269.0;51.9;0.472;11.5;1.74e-05;19.5;160.0;200.0;80.0;0.29;565.0;862.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;19.2;160.0;205.0;80.0;0.29;738.0;895.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;319.0;44.5;0.475;11.3;2.45e-05;17.0;160.0;205.0;80.0;0.29;738.0;1050.0
84.35;0.03;0.015;1.0;0.04;1.75;12.0;0.65;0.0;1.0;7.7;160.0;25.0;0.46;10.5;NA;20.0;NA;220.0;NA;NA;300.0;555.0
95.31;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.8;NA;NA;NA;NA;NA;20.0;NA;NA;NA;NA;517.0;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;192.0;46.6;0.475;NA;2.34e-05;26.0;160.0;205.0;80.0;0.29;360.0;635.0
7.0;0.03;0.01;0.3;0.015;0.6;16.0;72.0;0.0;0.0;8.3;NA;16.3;0.44;12.2;1.2e-05;27.0;NA;NA;NA;NA;340.0;800.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;368.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;372.0;44.5;0.475;11.3;2.48e-05;14.2;159.0;200.0;78.0;0.29;1145.0;1207.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;9.0;160.0;205.0;80.0;0.29;931.0;945.0
94.75;0.23;0.02;0.30000000000000004;0.02;0.4;1.5;2.75;0.0;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;16.0;160.0;200.0;80.0;0.29;485.0;757.5
97.0;0.15000000000000002;0.04;0.25;0.035;0.8;0.525;0.85;0.5;0.325;7.8;NA;NA;NA;NA;NA;16.0;160.0;NA;80.0;NA;620.0;792.5
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;217.0;46.6;0.475;11.2;2.34e-05;16.0;160.0;187.0;72.0;0.3;550.0;620.0
97.4625;0.225;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;440.0;46.6;0.475;NA;2.34e-05;13.0;160.0;205.0;80.0;0.29;1041.0;1451.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;434.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;302.0;46.6;0.475;11.2;2.34e-05;16.0;160.0;205.0;79.0;0.3;841.0;979.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;NA;2.34e-05;23.0;160.0;205.0;80.0;0.29;505.0;807.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;316.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
78.72;0.13;0.0;0.05;0.0;0.1;2.0;10.0;1.0;0.0;7.75;NA;NA;NA;NA;NA;10.0;NA;190.0;NA;NA;1172.0;1310.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;422.0;44.5;0.475;11.3;2.45e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;358.0;44.5;0.475;11.3;2.45e-05;NA;160.0;205.0;80.0;0.29;NA;NA
95.365;0.16499999999999998;0.035;0.275;0.035;0.575;1.025;1.35;0.525;0.0;7.8;NA;NA;NA;NA;NA;18.0;NA;NA;NA;NA;621.0;NA
94.11;0.42;0.0;1.65;0.0;0.75;0.8;1.8;0.4;0.0;7.83;NA;37.49;0.448;11.34;NA;10.5;NA;NA;NA;NA;1713.5;2030.0
94.75;0.23;0.02;0.30000000000000004;0.02;0.4;1.5;2.75;0.0;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;585.0;792.5
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.7;160.0;200.0;80.0;0.29;986.0;1234.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;261.0;46.6;0.475;NA;2.34e-05;19.5;160.0;205.0;80.0;0.29;560.0;855.0
0.0;0.08;0.011;0.8;0.02;1.6;23.0;13.0;0.0;0.0;7.9;180.0;14.0;NA;18.0;NA;35.0;NA;NA;NA;NA;420.0;640.0
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;384.0;46.6;0.475;NA;2.34e-05;14.8;160.0;205.0;80.0;0.29;805.0;1204.0
96.85;0.185;0.04;0.275;0.04;0.8;0.45;1.05;0.35;0.0;7.85;372.0;44.5;0.475;NA;2.45e-05;13.0;160.0;205.0;80.0;0.29;834.0;1159.0
92.71;0.24;0.0;0.3;0.0;0.6;1.15;3.5;0.25;0.0;NA;NA;NA;NA;NA;NA;16.0;NA;NA;NA;NA;1172.0;910.0
0.0;0.03;0.015;0.4;0.04;1.7;17.0;11.5;2.1;0.0;8.0;NA;14.0;0.485;16.5;NA;18.0;NA;165.0;NA;NA;220.0;602.5
0.0;0.02;0.015;1.0;0.025;2.5;27.0;31.5;4.4;1.0;8.0;NA;11.0;0.46;13.0;1e-05;10.0;NA;174.0;NA;0.3;862.5;795.0
97.06;0.18;0.04;0.55;0.035;1.3;0.25;0.25;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;19.0;160.0;200.0;80.0;0.29;485.0;690.0
88.79;0.55;0.01;0.5;0.0;0.4;4.0;0.5;4.25;0.0;7.81;NA;NA;NA;11.97;NA;NA;NA;207.0;NA;NA;NA;NA
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;196.0;46.6;0.475;11.2;2.34e-05;26.2;160.0;205.0;80.0;0.29;425.0;640.0
94.11;0.42;0.0;1.65;0.0;0.75;0.8;1.8;0.4;0.0;7.83;NA;37.49;0.448;11.34;NA;9.75;NA;NA;NA;NA;1672.0;1980.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;163.0;46.6;0.475;11.2;2.34e-05;29.0;160.0;205.0;80.0;0.29;370.0;565.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;372.0;44.5;0.475;12.3;2.48e-05;14.2;159.0;200.0;78.0;0.29;1145.0;1207.0
96.8;0.15000000000000002;0.04;0.25;0.035;0.8;0.525;0.85;0.5;0.0;7.75;NA;52.0;0.47;12.0;1.7e-05;16.0;160.0;200.0;80.0;0.29;690.0;862.5
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;269.0;44.5;0.475;11.3;2.48e-05;21.7;159.0;200.0;78.0;0.29;731.0;855.0
0.0;0.3;0.0;0.9;0.0;0.8;23.0;12.5;2.6;0.0;NA;NA;NA;NA;NA;NA;30.0;NA;NA;NA;NA;560.0;690.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;903.0;1000.0
90.24;0.11;0.0;0.9;0.0;0.4;1.0;2.0;3.25;2.0;NA;NA;NA;NA;11.26;NA;16.0;NA;NA;NA;NA;965.0;1170.0
0.0;0.02;0.0;0.8;0.0;1.3;20.5;9.2;0.1;0.0;NA;NA;NA;NA;NA;NA;43.0;NA;NA;NA;NA;420.0;580.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;620.0;938.0
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;17.7;160.0;205.0;80.0;0.29;675.0;869.0
0.0;0.02;0.015;0.3;0.02;0.4;25.0;9.5;4.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.93;0.18;0.04;0.22499999999999998;0.04;0.7749999999999999;0.44999999999999996;1.05;0.35;0.0;7.85;350.0;44.5;0.475;NA;2.45e-05;16.5;160.0;205.0;80.0;0.29;724.0;1096.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;358.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
95.75;0.405;0.0;0.25;0.0;0.7;0.8;1.825;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;228.0;44.5;0.475;11.3;2.48e-05;22.0;152.0;192.0;74.0;0.29;470.0;745.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;19.9;160.0;205.0;80.0;0.29;876.0;965.0
96.8;0.39;0.035;0.25;0.035;0.65;0.8;0.85;0.2;0.0;7.85;NA;46.6;0.475;NA;2.34e-05;NA;NA;205.0;80.0;0.29;NA;NA
94.58;0.1;0.0;0.25;0.0;0.5;1.2;3.25;0.12;0.0;NA;NA;NA;NA;NA;NA;15.5;NA;NA;NA;NA;896.0;1070.0
88.585;0.1;0.01;0.35;0.02;0.44999999999999996;8.75;0.4;0.95;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;18.0;160.0;200.0;80.0;0.29;415.0;672.5
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;207.0;46.6;0.475;11.2;2.34e-05;25.5;160.0;205.0;80.0;0.29;495.0;660.0
97.4625;0.225;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;13.6;160.0;205.0;80.0;0.29;900.0;1250.0
0.0;0.28;0.002;0.0;0.0;1.3;0.7;0.04;0.2;0.0;7.85;NA;NA;NA;11.0;NA;12.0;NA;205.0;NA;NA;1250.0;1630.0
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;NA;2.34e-05;18.5;160.0;205.0;80.0;0.29;650.0;841.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;15.0;160.0;205.0;80.0;0.29;640.0;958.0
97.0;0.16499999999999998;0.04;0.275;0.035;1.125;0.525;0.5;0.25;0.0;7.8;NA;NA;NA;NA;NA;18.0;160.0;NA;80.0;NA;690.0;827.5
0.0;0.02;0.011;0.8;0.01;1.6;20.0;10.5;0.3;0.0;7.9;160.0;15.0;NA;18.0;NA;24.0;NA;NA;NA;NA;290.0;440.0
4.5;0.01;0.015;0.08;0.03;1.0;16.0;57.0;16.0;0.0;8.89;NA;7.2;0.427;12.2;NA;40.0;NA;159.0;NA;NA;283.0;690.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;572.0;917.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;848.0;952.0
97.41;0.22;0.0;0.25;0.0;0.725;1.05;0.25;0.22499999999999998;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;261.0;44.5;0.475;11.3;2.45e-05;24.0;160.0;205.0;80.0;0.29;515.0;827.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;319.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;814.0;1000.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1034.0;1200.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;550.0;930.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;247.0;44.5;0.475;11.3;2.45e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;440.0;44.5;0.475;11.3;2.45e-05;12.5;160.0;205.0;80.0;0.29;1095.0;1490.0
0.0;0.08;0.0;0.3;0.0;2.4;12.0;64.0;0.0;0.0;NA;NA;NA;NA;NA;NA;14.0;NA;NA;NA;NA;524.0;648.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;196.0;46.6;0.475;11.2;2.34e-05;23.5;160.0;205.0;80.0;0.29;425.0;650.0
9.0;0.03;0.015;0.4;0.02;2.0;30.0;50.0;0.3;0.2;NA;NA;NA;NA;NA;NA;39.0;NA;NA;NA;NA;330.0;520.0
96.7;0.33;0.008;0.3;0.008;0.8;1.0;0.25;0.06;0.35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;350.0;44.5;0.475;11.3;2.45e-05;16.0;160.0;205.0;80.0;0.29;896.0;1080.0
95.775;1.025;0.025;0.25;0.025;0.775;1.3;0.25;0.25;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;NA;160.0;200.0;80.0;0.29;NA;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;19.2;160.0;205.0;80.0;0.29;738.0;895.0
95.77;0.15;0.025;0.5;0.025;0.44999999999999996;2.25;0.4;0.0;0.4;7.8;NA;52.0;0.47;12.0;1.7e-05;18.0;160.0;200.0;80.0;0.29;415.0;672.5
95.468;0.125;0.025;0.13;0.025;0.44999999999999996;3.0;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;13.0;160.0;200.0;80.0;0.29;690.0;862.5
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;319.0;44.5;0.475;11.3;2.45e-05;19.5;160.0;205.0;80.0;0.29;670.0;1050.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;NA;44.5;0.475;11.3;2.45e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;758.0;931.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;397.0;44.5;0.475;11.3;2.45e-05;14.5;160.0;205.0;80.0;0.29;1020.0;1240.0
94.73;0.37;0.01;0.3;0.0;1.4;2.0;1.0;0.2;0.0;7.81;NA;29.0;0.46;12.6;NA;NA;NA;205.0;NA;NA;800.0;1010.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;361.0;44.5;0.475;12.3;2.48e-05;13.5;159.0;200.0;78.0;0.29;786.0;1220.0
97.74575;0.15;0.04;0.22499999999999998;0.035;0.875;0.4;0.45;0.11499999999999999;0.0;7.87;192.0;51.9;0.472;11.5;1.74e-05;NA;160.0;200.0;80.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;20.8;160.0;205.0;80.0;0.29;580.0;876.0
97.5175;0.17;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;245.0;46.6;0.475;NA;2.34e-05;22.0;160.0;205.0;80.0;0.29;530.0;786.0
0.0;0.031;0.0;0.72;0.0;1.45;24.5;12.9;0.0;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;410.0;545.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;399.0;46.6;0.475;11.2;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;301.0;51.9;0.472;11.5;1.74e-05;20.0;160.0;200.0;80.0;0.29;605.0;917.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;11.2;2.34e-05;18.7;160.0;205.0;80.0;0.29;695.0;814.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;361.0;44.5;0.475;12.3;2.48e-05;16.0;159.0;200.0;78.0;0.29;1103.0;1172.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;217.0;46.6;0.475;NA;2.34e-05;24.3;160.0;205.0;80.0;0.29;400.0;675.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;549.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
0.0;0.03;0.015;0.5;0.03;1.3;18.5;10.0;0.0;0.0;7.9;NA;15.0;0.475;16.5;NA;35.0;NA;165.0;NA;NA;40.0;587.5
90.8;0.53;0.025;1.075;0.03;1.125;7.175;4.9;0.8;0.0;7.23;440.0;52.0;0.47;12.649999999999999;4.0999999999999994e-05;18.5;160.0;203.5;80.0;0.29;1101.5;1341.0
